docid,source,sourcetype,target,targettype,type
193,Chain-Of-Thought Poisoning Attacks Against R1-Based Retrieval-Augmented Generation Systems,Paper,Large Language Models (Llms),Topic,COVERS
193,Chain-Of-Thought Poisoning Attacks Against R1-Based Retrieval-Augmented Generation Systems,Paper,Adversarial Attack Methods,Topic,COVERS
193,Chain-Of-Thought Poisoning Attacks Against R1-Based Retrieval-Augmented Generation Systems,Paper,Knowledge Base Poisoning,Topic,COVERS
193,Chain-Of-Thought Poisoning Attacks Against R1-Based Retrieval-Augmented Generation Systems,Paper,Deep Reasoning Capabilities,Topic,COVERS
193,Chain-Of-Thought Poisoning Attacks Against R1-Based Retrieval-Augmented Generation Systems,Paper,Ms Marco Passage Ranking Dataset,Topic,COVERS
194,Multi-Meta-Rag,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
194,Multi-Meta-Rag,Topic,Large Language Models,Topic,RELATED_TO
194,Multi-Meta-Rag,Topic,Multihop-Rag Benchmark,Topic,RELATED_TO
194,Mykhailo Poliakov,Author,Multi-Meta-Rag,Topic,AUTHORED
194,Nadiya Shvai,Author,Multi-Meta-Rag,Topic,AUTHORED
195,Knowledge Representation Augmented Generation (Krag),Topic,Large Language Models (Llms),Topic,COVERS
195,Knowledge Representation Augmented Generation (Krag),Topic,Soft Proleg,Topic,INCLUDES
195,Soft Proleg,Topic,Large Language Models (Llms),Topic,RELATED_TO
195,Nguyen Ha Thanh,Author,Knowledge Representation Augmented Generation (Krag),Topic,AUTHORED
195,Ken Satoh,Author,Knowledge Representation Augmented Generation (Krag),Topic,AUTHORED
196,Dsrepair,Topic,Ds-Kg,Topic,INCLUDES
196,Dsrepair,Topic,Ds-1000,Topic,RELATED_TO
196,Dsrepair,Topic,Shuyin Ouyang,Author,AUTHORED
196,Dsrepair,Topic,Jie M Zhang,Author,AUTHORED
196,Dsrepair,Topic,Zeyu Sun,Author,AUTHORED
196,Dsrepair,Topic,Albert Merono Penuela,Author,AUTHORED
197,Og-Rag,Paper,Ontology,Topic,COVERS
197,Og-Rag,Paper,Llm,Topic,COVERS
197,Og-Rag,Paper,Industrial Workflows,Topic,COVERS
197,Og-Rag,Paper,Healthcare,Topic,COVERS
197,Og-Rag,Paper,Legal,Topic,COVERS
197,Og-Rag,Paper,Agricultural Sectors,Topic,COVERS
197,Og-Rag,Paper,News Journalism,Topic,COVERS
197,Og-Rag,Paper,Investigative Research,Topic,COVERS
197,Og-Rag,Paper,Consulting,Topic,COVERS
198,Brit,Paper,Retrieval-Augmented Generation,Topic,COVERS
198,Brit,Paper,Mm-Rag Test Set,Topic,INCLUDES
199,Hallucination,Topic,Large Language Models,Topic,RELATED_TO
199,Large Language Models,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
199,Retrieval-Augmented Generation,Topic,Honest Ai,Paper,COVERS
199,Honest Ai,Paper,Task 2,Topic,RELATED_TO
199,Honest Ai,Paper,Crag Benchmark,Topic,RELATED_TO
199,Honest Ai,Paper,Small Language Models,Topic,RELATED_TO
200,Dpa-Rag,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
200,Dpa-Rag,Topic,Guanting Dong,Author,AUTHORED
200,Dpa-Rag,Topic,Yutao Zhu,Author,AUTHORED
200,Dpa-Rag,Topic,Chenghao Zhang,Author,AUTHORED
200,Dpa-Rag,Topic,Zechen Wang,Author,AUTHORED
200,Dpa-Rag,Topic,Zhicheng Dou,Author,AUTHORED
200,Dpa-Rag,Topic,Jirong Wen,Author,AUTHORED
200,Dpa-Rag,Topic,Https://Github.Com/Dongguanting/Dpa-Rag,Paper,COVERS
201,Vul-Rag,Topic,Vulnerability Detection,Topic,COVERS
201,Vul-Rag,Topic,Pairvul,Topic,COVERS
201,Vul-Rag,Topic,Xueying Du,Author,AUTHORED
201,Vul-Rag,Topic,Geng Zheng,Author,AUTHORED
201,Vul-Rag,Topic,Kaixin Wang,Author,AUTHORED
201,Vul-Rag,Topic,Jiayi Feng,Author,AUTHORED
201,Vul-Rag,Topic,Wentai Deng,Author,AUTHORED
201,Vul-Rag,Topic,Mingwei Liu,Author,AUTHORED
201,Vul-Rag,Topic,Bihuan Chen,Author,AUTHORED
201,Vul-Rag,Topic,Xin Peng,Author,AUTHORED
201,Vul-Rag,Topic,Tao Ma,Author,AUTHORED
201,Vul-Rag,Topic,Yiling Lou,Author,AUTHORED
202,Knowledge Graphs,Topic,Biomedical Knowledge Integration,Topic,RELATED_TO
202,Large Language Models (Llms),Topic,Biomedical Knowledge Integration,Topic,RELATED_TO
202,Biostratakg,Topic,Large Language Models (Llms),Topic,COVERS
202,Biocdqa,Topic,Large Language Models (Llms),Topic,COVERS
202,Ip-Rar,Topic,Biostratakg,Topic,INCLUDES
202,Ip-Rar,Topic,Biocdqa,Topic,INCLUDES
202,Yichun Feng,Author,Biostratakg,Topic,AUTHORED
202,Jiawei Wang,Author,Biostratakg,Topic,AUTHORED
202,Ruikun He,Author,Biostratakg,Topic,AUTHORED
202,Lu Zhou,Author,Biostratakg,Topic,AUTHORED
202,Yixue Li,Author,Biostratakg,Topic,AUTHORED
203,Retrieval-Augmented Generation,Topic,Large Language Models,Topic,RELATED_TO
203,Large Language Models,Topic,Information Refiner,Topic,RELATED_TO
203,Information Refiner,Topic,Info-Rag,Paper,COVERS
203,Info-Rag,Paper,Llama2,Topic,INCLUDES
203,Info-Rag,Paper,Question Answering,Topic,INCLUDES
203,Info-Rag,Paper,Slot-Filling,Topic,INCLUDES
203,Info-Rag,Paper,Language Modeling,Topic,INCLUDES
203,Info-Rag,Paper,Dialogue,Topic,INCLUDES
203,Info-Rag,Paper,Code Generation,Topic,INCLUDES
204,Retrieval Augmented Generation (Rag),Topic,Large Language Models (Llm),Topic,RELATED_TO
204,Enronqa,Paper,Retrieval Augmented Generation (Rag),Topic,COVERS
205,Depsrag,Paper,Large Language Models,Topic,COVERS
205,Depsrag,Paper,Software Dependencies,Topic,COVERS
205,Depsrag,Paper,Critic-Agent,Topic,COVERS
205,Depsrag,Paper,Gpt-4-Turbo,Topic,COVERS
205,Depsrag,Paper,Llama-3,Topic,COVERS
206,Piping And Instrumentation Diagrams (P&Ids),Topic,Dexpi Data Model,Topic,COVERS
206,Dexpi Data Model,Topic,Pydexpi Python Package,Topic,INCLUDES
206,Pydexpi Python Package,Topic,P&Id Knowledge Graphs,Topic,INCLUDES
206,P&Id Knowledge Graphs,Topic,Large Language Models (Llms),Topic,RELATED_TO
206,Achmad Anggawirya Alimin,Author,Piping And Instrumentation Diagrams (P&Ids),Topic,AUTHORED
206,Dominik P Goldstein,Author,Piping And Instrumentation Diagrams (P&Ids),Topic,AUTHORED
206,Lukas Schulze Balhorn,Author,Piping And Instrumentation Diagrams (P&Ids),Topic,AUTHORED
206,Artur M Schweidtmann,Author,Piping And Instrumentation Diagrams (P&Ids),Topic,AUTHORED
207,Hybgrag,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
207,Hybgrag,Topic,Graph Rag,Topic,RELATED_TO
207,Hybgrag,Topic,Hybrid Question,Topic,RELATED_TO
207,Hybgrag,Topic,Stark Benchmark,Topic,RELATED_TO
207,Hybgrag,Topic,Mengchieh Lee,Author,AUTHORED
207,Hybgrag,Topic,Qi Zhu,Author,AUTHORED
207,Hybgrag,Topic,Costas Mavromatis,Author,AUTHORED
207,Hybgrag,Topic,Zhen Han,Author,AUTHORED
207,Hybgrag,Topic,Soji Adeshina,Author,AUTHORED
207,Hybgrag,Topic,Vassilis N Ioannidis,Author,AUTHORED
207,Hybgrag,Topic,Huzefa Rangwala,Author,AUTHORED
207,Hybgrag,Topic,Christos Faloutsos,Author,AUTHORED
208,Mind,Topic,Multi-Hop Question Answering,Topic,COVERS
208,Mind,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
208,Yuelyu Ji,Author,Mind,Topic,AUTHORED
208,Rui Meng,Author,Mind,Topic,AUTHORED
208,Zhuochun Li,Author,Mind,Topic,AUTHORED
208,Daqing He,Author,Mind,Topic,AUTHORED
209,Retrieval Augmented Generation (Rag) Agent,Topic,Natural Language Queries,Topic,COVERS
209,Retrieval Augmented Generation (Rag) Agent,Topic,Semantic Entities,Topic,COVERS
209,Retrieval Augmented Generation (Rag) Agent,Topic,Socratic Dialogue,Topic,COVERS
209,Retrieval Augmented Generation (Rag) Agent,Topic,Knowledge Organization Systems (Koss),Topic,COVERS
209,Collabnext,Topic,Hbcus,Topic,RELATED_TO
209,Collabnext,Topic,Emerging Researchers,Topic,RELATED_TO
209,Lew Lefton,Author,A Socratic Rag Approach To Connect Natural Language Queries On Research Topics With Knowledge Organization Systems,Paper,AUTHORED
209,Kexin Rong,Author,A Socratic Rag Approach To Connect Natural Language Queries On Research Topics With Knowledge Organization Systems,Paper,AUTHORED
209,Chinar Dankhara,Author,A Socratic Rag Approach To Connect Natural Language Queries On Research Topics With Knowledge Organization Systems,Paper,AUTHORED
209,Lila Ghemri,Author,A Socratic Rag Approach To Connect Natural Language Queries On Research Topics With Knowledge Organization Systems,Paper,AUTHORED
209,Firdous Kausar,Author,A Socratic Rag Approach To Connect Natural Language Queries On Research Topics With Knowledge Organization Systems,Paper,AUTHORED
209,A Hannibal Hamdallahi,Author,A Socratic Rag Approach To Connect Natural Language Queries On Research Topics With Knowledge Organization Systems,Paper,AUTHORED
210,Audio Captioning Rag Via Generative Pair-To-Pair Retrieval With Refined Knowledge Base,Paper,Retrieval-Augmented Generation,Topic,COVERS
210,Audio Captioning Rag Via Generative Pair-To-Pair Retrieval With Refined Knowledge Base,Paper,Large-Scale Knowledge Base,Topic,COVERS
210,Audio Captioning Rag Via Generative Pair-To-Pair Retrieval With Refined Knowledge Base,Paper,Audio Understanding Tasks,Topic,COVERS
210,Audio Captioning Rag Via Generative Pair-To-Pair Retrieval With Refined Knowledge Base,Paper,Generative Pair-To-Pair Retrieval,Topic,COVERS
210,Audio Captioning Rag Via Generative Pair-To-Pair Retrieval With Refined Knowledge Base,Paper,Audiocaps,Topic,COVERS
210,Audio Captioning Rag Via Generative Pair-To-Pair Retrieval With Refined Knowledge Base,Paper,Clotho,Topic,COVERS
210,Audio Captioning Rag Via Generative Pair-To-Pair Retrieval With Refined Knowledge Base,Paper,Auto-Acd,Topic,COVERS
211,Large Language Models,Topic,Natural Language Processing,Topic,RELATED_TO
211,Large Language Models,Topic,Question Answering,Topic,RELATED_TO
211,Large Language Models,Topic,Hallucinations,Topic,RELATED_TO
211,Large Language Models,Topic,Knowledge Cut-Offs,Topic,RELATED_TO
211,Large Language Models,Topic,Knowledge Attributions,Topic,RELATED_TO
211,Retrieval-Augmented Generation,Topic,Knowledge Graph,Topic,RELATED_TO
211,Smart-Slic,Paper,Retrieval-Augmented Generation,Topic,INCLUDES
211,Smart-Slic,Paper,Knowledge Graph,Topic,INCLUDES
212,Garlic,Topic,Llama 3.1,Topic,RELATED_TO
212,Garlic,Topic,Xinyu Wang,Author,AUTHORED
212,Garlic,Topic,Yanzheng Xiang,Author,AUTHORED
212,Garlic,Topic,Lin Gui,Author,AUTHORED
212,Garlic,Topic,Yulan He,Author,AUTHORED
213,Return,Topic,Large Language Model (Llm)-Empowered Recommender Systems,Topic,COVERS
213,Return,Topic,Liangbo Ning,Author,AUTHORED
213,Return,Topic,Wenqi Fan,Author,AUTHORED
213,Return,Topic,Qing Li,Author,AUTHORED
213,Return,Topic,Retrieval-Augmented Generation (Rag) Techniques,Topic,RELATED_TO
213,Return,Topic,Collaborative Signals,Topic,RELATED_TO
213,Return,Topic,Item-Item Co-Occurrence,Topic,RELATED_TO
213,Return,Topic,Perturbations,Topic,RELATED_TO
213,Return,Topic,External Collaborative Knowledge,Topic,RELATED_TO
213,Return,Topic,Robust Ensemble Recommendation Strategy,Topic,RELATED_TO
213,Return,Topic,Three Real-World Datasets,Topic,RELATED_TO
214,Bugrepro,Paper,Mobile Application Development,Topic,COVERS
214,Bugrepro,Paper,Retrieval-Augmented Generation,Topic,INCLUDES
214,Bugrepro,Paper,Large Language Models,Topic,INCLUDES
214,Bugrepro,Paper,S2R Entity Extraction,Topic,RELATED_TO
214,Bugrepro,Paper,Bug Reproduction Success Rate,Topic,RELATED_TO
214,Bugrepro,Paper,Reproduction Efficiency,Topic,RELATED_TO
215,Reknos,Paper,Knowledge Graphs,Topic,COVERS
215,Reknos,Paper,Super-Relations,Topic,COVERS
215,Reknos,Paper,Large Language Models,Topic,COVERS
215,Reknos,Paper,Greedy Search,Topic,COVERS
215,Reknos,Paper,Forward Reasoning,Topic,COVERS
215,Reknos,Paper,Backward Reasoning,Topic,COVERS
215,Reknos,Paper,Retrieval Efficiency,Topic,COVERS
215,Reknos,Paper,Real-World Datasets,Topic,COVERS
215,Reknos,Paper,State-Of-The-Art Baselines,Topic,COVERS
216,Large Language Models,Topic,6G,Topic,RELATED_TO
216,Commgpt,Paper,Communication Data,Topic,INCLUDES
216,Commgpt,Paper,Input Modalities,Topic,INCLUDES
216,Commgpt,Paper,Knowledge Retrieval,Topic,INCLUDES
216,Commgpt,Paper,Multimodal Encoder,Topic,INCLUDES
216,Commgpt,Paper,Graph And Retrieval-Augmented Generation Framework,Topic,INCLUDES
216,Commgpt,Paper,Knowledge Graph,Topic,INCLUDES
216,Commgpt,Paper,Retrieval-Augmented Generation,Topic,INCLUDES
216,Commgpt,Paper,Multi-Scale Learning,Topic,INCLUDES
216,Commgpt,Paper,Experimental Validation,Topic,INCLUDES
217,Srtk,Topic,Yuanchun Shen,Author,AUTHORED
217,Information Retrieval Based Knowledge Base Question Answering,Topic,Subgraph Retrieval,Topic,RELATED_TO
218,Tree-Based Rag-Agent Recommendation System,Paper,Hirmed,Topic,COVERS
218,Tree-Based Rag-Agent Recommendation System,Paper,Yahe Yang,Author,AUTHORED
218,Tree-Based Rag-Agent Recommendation System,Paper,Chengyue Huang,Author,AUTHORED
219,Augmenting Textual Generation Via Topology Aware Retrieval,Paper,Large Language Models,Topic,COVERS
219,Augmenting Textual Generation Via Topology Aware Retrieval,Paper,Retrieval-Augmented Generation,Topic,COVERS
219,Augmenting Textual Generation Via Topology Aware Retrieval,Paper,Topological Relationships,Topic,COVERS
219,Augmenting Textual Generation Via Topology Aware Retrieval,Paper,Topology-Aware Retrieval-Augmented Generation Framework,Topic,COVERS
220,Large Language Models (Llms),Topic,Natural Language Processing (Nlp),Topic,RELATED_TO
220,Natural Language Processing (Nlp),Topic,Semantic Understanding,Topic,RELATED_TO
220,Natural Language Processing (Nlp),Topic,Contextual Coherence,Topic,RELATED_TO
220,Natural Language Processing (Nlp),Topic,Subtle Reasoning,Topic,RELATED_TO
220,Paper,Paper,State-Of-The-Art Methodologies,Topic,COVERS
220,State-Of-The-Art Methodologies,Topic,Natural Language Understanding (Nlu) Techniques,Topic,RELATED_TO
220,Natural Language Understanding (Nlu) Techniques,Topic,Semantic Parsing,Topic,RELATED_TO
220,Natural Language Understanding (Nlu) Techniques,Topic,Knowledge Integration,Topic,RELATED_TO
220,Natural Language Understanding (Nlu) Techniques,Topic,Contextual Reinforcement Learning,Topic,RELATED_TO
220,State-Of-The-Art Methodologies,Topic,Structured Knowledge Graphs,Topic,RELATED_TO
220,State-Of-The-Art Methodologies,Topic,Retrieval-Augmented Generation (Rag),Topic,RELATED_TO
220,State-Of-The-Art Methodologies,Topic,Fine-Tuning Strategies,Topic,RELATED_TO
220,State-Of-The-Art Methodologies,Topic,Transformer-Based Architectures,Topic,RELATED_TO
220,State-Of-The-Art Methodologies,Topic,Contrastive Learning,Topic,RELATED_TO
220,State-Of-The-Art Methodologies,Topic,Hybrid Symbolic-Neural Methods,Topic,RELATED_TO
220,Hybrid Symbolic-Neural Methods,Topic,Hallucinations,Topic,RELATED_TO
220,Hybrid Symbolic-Neural Methods,Topic,Ambiguity,Topic,RELATED_TO
220,Hybrid Symbolic-Neural Methods,Topic,Inconsistency,Topic,RELATED_TO
220,Hybrid Symbolic-Neural Methods,Topic,Question-Answering,Topic,RELATED_TO
220,Hybrid Symbolic-Neural Methods,Topic,Text Summarization,Topic,RELATED_TO
220,Hybrid Symbolic-Neural Methods,Topic,Dialogue Generation,Topic,RELATED_TO
220,Semantic Precision,Topic,Ai-Driven Language Systems,Topic,RELATED_TO
220,Ai-Driven Language Systems,Topic,Future Research Directions,Topic,RELATED_TO
220,Paper,Paper,Mohanakrishnan Hariharan,Author,AUTHORED
221,Clinical Oncology,Topic,Large Language Models,Topic,RELATED_TO
221,Large Language Models,Topic,Nlp Framework,Topic,RELATED_TO
221,Nlp Framework,Topic,Named Entity Recognition,Topic,INCLUDES
221,Nlp Framework,Topic,Entity Linking,Topic,INCLUDES
221,Nlp Framework,Topic,Tnm Staging,Topic,INCLUDES
221,Nlp Framework,Topic,Document Classification,Topic,INCLUDES
221,Nlp Framework,Topic,Treatment Response Prediction,Topic,INCLUDES
221,University Hospital Zurich,Topic,Nlp Framework,Topic,RELATED_TO
221,Morteza Rohanian,Author,Nlp Framework,Topic,AUTHORED
221,Tarun Mehra,Author,Nlp Framework,Topic,AUTHORED
221,Nicola Miglino,Author,Nlp Framework,Topic,AUTHORED
221,Farhad Nooralahzadeh,Author,Nlp Framework,Topic,AUTHORED
221,Michael Krauthammer,Author,Nlp Framework,Topic,AUTHORED
221,Andreas Wicki,Author,Nlp Framework,Topic,AUTHORED
222,Multi-Document Financial Question Answering Using Llms,Topic,Shalin Shah,Author,AUTHORED
222,Multi-Document Financial Question Answering Using Llms,Topic,Srikanth Ryali,Author,AUTHORED
222,Multi-Document Financial Question Answering Using Llms,Topic,Ramasubbu Venkatesh,Author,AUTHORED
222,Multi-Document Financial Question Answering Using Llms,Topic,Rag_Sem,Topic,INCLUDES
222,Multi-Document Financial Question Answering Using Llms,Topic,Kg_Rag,Topic,INCLUDES
222,Kg_Rag,Topic,Apple,Topic,RELATED_TO
222,Kg_Rag,Topic,Microsoft,Topic,RELATED_TO
222,Kg_Rag,Topic,Alphabet,Topic,RELATED_TO
222,Kg_Rag,Topic,Nvidia,Topic,RELATED_TO
222,Kg_Rag,Topic,Amazon,Topic,RELATED_TO
222,Kg_Rag,Topic,Tesla,Topic,RELATED_TO
222,Kg_Rag,Topic,2021,Topic,RELATED_TO
222,Kg_Rag,Topic,2022,Topic,RELATED_TO
222,Kg_Rag,Topic,2023,Topic,RELATED_TO
222,Multi-Document Financial Question Answering Using Llms,Topic,111 Complex Questions,Topic,INCLUDES
222,Multi-Document Financial Question Answering Using Llms,Topic,Faithfulness,Topic,INCLUDES
222,Multi-Document Financial Question Answering Using Llms,Topic,Relevance,Topic,INCLUDES
222,Multi-Document Financial Question Answering Using Llms,Topic,Correctness,Topic,INCLUDES
222,Multi-Document Financial Question Answering Using Llms,Topic,Similarity,Topic,INCLUDES
222,Multi-Document Financial Question Answering Using Llms,Topic,Llm Based Overall Score,Topic,INCLUDES
222,Multi-Document Financial Question Answering Using Llms,Topic,Rouge Scores,Topic,INCLUDES
222,Multi-Document Financial Question Answering Using Llms,Topic,Similarity Of Embeddings,Topic,INCLUDES
223,Domain Specific Digital Twins,Topic,Smart Grid,Topic,RELATED_TO
223,Knowledge-Based Digital Twins,Topic,Smart Grid,Topic,RELATED_TO
223,Retrieval Augmented Generation (Rag),Topic,Household Electrical Energy Measurement,Topic,RELATED_TO
223,Electricity Consumption Knowledge Graph,Topic,Knowledge-Based Digital Twins,Topic,RELATED_TO
223,Chatgpt,Author,Retrieval Augmented Generation (Rag),Topic,AUTHORED
223,Gemini,Author,Retrieval Augmented Generation (Rag),Topic,AUTHORED
223,Llama,Author,Retrieval Augmented Generation (Rag),Topic,AUTHORED
223,Carolina Fortuna,Author,Retrieval Augmented Generation (Rag),Topic,AUTHORED
223,Vid Hanel,Author,Retrieval Augmented Generation (Rag),Topic,AUTHORED
223,Bla Bertalani,Author,Retrieval Augmented Generation (Rag),Topic,AUTHORED
223,Ai In Energy Data Analysis,Topic,Knowledge-Based Digital Twins,Topic,RELATED_TO
224,Alignrag,Topic,Retrieval-Augmented Reasoning,Topic,COVERS
224,Alignrag,Topic,Reasoning Misalignment,Topic,COVERS
224,Alignrag,Topic,Critique-Driven Alignment,Topic,COVERS
224,Alignrag,Topic,Critic Language Model,Topic,COVERS
224,Jiaqi Wei,Author,Alignrag,Topic,AUTHORED
224,Hao Zhou,Author,Alignrag,Topic,AUTHORED
224,Xiang Zhang,Author,Alignrag,Topic,AUTHORED
224,Di Zhang,Author,Alignrag,Topic,AUTHORED
224,Zijie Qiu,Author,Alignrag,Topic,AUTHORED
224,Wei Wei,Author,Alignrag,Topic,AUTHORED
224,Jinzhe Li,Author,Alignrag,Topic,AUTHORED
224,Wanli Ouyang,Author,Alignrag,Topic,AUTHORED
224,Siqi Sun,Author,Alignrag,Topic,AUTHORED
225,Dynamic Neuro-Symbolic Knowledge Graph Construction For Zero-Shot Commonsense Question Answering,Paper,Commonsense Knowledge Integration,Topic,COVERS
225,Dynamic Neuro-Symbolic Knowledge Graph Construction For Zero-Shot Commonsense Question Answering,Paper,Neuro-Symbolic Approach,Topic,COVERS
225,Dynamic Neuro-Symbolic Knowledge Graph Construction For Zero-Shot Commonsense Question Answering,Paper,Zero-Shot Commonsense Question Answering,Topic,COVERS
225,Dynamic Neuro-Symbolic Knowledge Graph Construction For Zero-Shot Commonsense Question Answering,Paper,Contextually Relevant Knowledge,Topic,COVERS
225,Dynamic Neuro-Symbolic Knowledge Graph Construction For Zero-Shot Commonsense Question Answering,Paper,Generative Neural Commonsense Knowledge Models,Topic,COVERS
225,Dynamic Neuro-Symbolic Knowledge Graph Construction For Zero-Shot Commonsense Question Answering,Paper,Knowledge Graphs,Topic,COVERS
225,Dynamic Neuro-Symbolic Knowledge Graph Construction For Zero-Shot Commonsense Question Answering,Paper,Pretrained Language Models,Topic,COVERS
